Name,Type,Latitude,Longitude,Address,Rating,Description,Photo URL,Google Maps Link
Conditorei Café Kreutzkamm Pacellistr.,cafe,48.1406612,11.5693869,"Pacellistraße 5, München-Altstadt-Lehel",3.9,Cafe. Rating: 3.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0VPYmrZfMfr2muJkk2oW-NRmkijxFWU6wn3OtSCHt0eZMoj4bATdyhi9ptg2ll7NZipcgicyot-UgZrfLs8GLrXMLrj2jUp9OrC-vuLGkT65kvMmGtwNZaKDLejW3-y6AZIsVUX5rYNN7Xay8sXR8N-NhnYPNqPUfUvZKEONMxx6n53ZkB8Iug12G6a8RSTUFCZMjFh_d-CjvB0uLEGC0iJAdvHX26ea-ZABhO5D9tmIz4m2tKjLl7EUN7BBmUhDD5fPwMXVpY76xrVXYs9HEoFzaIROcCE2f5RFZ4k9vjf-Sp8jfmz9wULwf5-RoHDdLKblQTn_w&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ0eLKVfF1nkcR94jWTbtXuHE
Speisecafé Rigoletto,cafe,48.1646294,11.5586202,"Rosa-Aschenbrenner-Bogen 9, München-Schwabing-West",4.4,Laid-back eatery offering informal meals & take-out featuring locally sourced ingredients.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3JI8RFeVnWky4DFiaN278lBmqztvmw_EkI4fHqjdx6kFq8Y_A_Lo7wSdsU6QT881RfcOvDE__On-UPsgZ-VSytE2VVwR4OVDlYZWLWhzF8aNR0iq6S_F-v-RuwqkRYe6apz8hVT0FidJUxYfZF_GVgRBvn5UCN0ZwPBsXcXNzZTJuOGK96pDatO02pjNijAlbmhHzoUxx7b7ttvH6ag3c86vsAD6M9Clx2_9mB64nXzaB1393gtKVnt69L3gEYMjptHoYyLOrjcKZQ_JKzJWevEojhBVFodHu414rQu9AvQrJ-eVO5lEpl6-VrEEoLBuIkl_6_-GA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJh3bRIdcDCUEREiQDaEIxRr8
Café Kosmos,cafe,48.1424873,11.5600259,"Dachauer Straße 7, München",4.3,"Small 2-storey space with hipster decor, classic spiral staircase, a bar & a buzzy atmosphere.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2FaYnzEK7VP41MO6UbneoiPFmWGZqqwUnq51CT8d8s7RVN4MIuE4N1SjJuru6RDVIgd5cDkpgiRmgX1Wh5XFN6YF4OUaUxjOyq9sZWg7e1YFVJGvJkIJk2EGDxA8dqY9TD9V_6G97a_qvwXJ9LwN1ILH0PKlGNFhxnWdPyS1zZkGxtBcFBCVltDcTRiApqfBj1cdboq9TdUfIjVEILInQUrFmM2q19pnRPiL55kgXiGYtuyvu2iDqmm_0LE877incCPYlJi8pMh9jisElIH3a0pA2cO4uCs-xZk5FTRP6EuHRiPECyLtdyOcK1k0xZtqnD3Zf9G70sEanx8sdRE2lE9s9TP4ASZ44TYNNIvILSrqxLpsLd-XH0t8fVArqxPiqHscG7kBuE90f4kSsR3X0zl3BKkAlH-jHhuhL95h9HdKZLIYfnDAcdG7ZgbfxU5mtkPaQpKxe0wIL7_F0vFXhIRCzN_7qKMOMBC9KTLnO8uLbsRDXFEfuLVfri7RraJAzLLZboNh7gPZH1nlNw8uysBTe6LHxTQ7CtCMIar4gU3tbnQMissDcyOcpMRefg2GrXNSjgr2DqP7_qstzp3YOZojPGCkkNyj9INw7WfyA6xWCVZJPbCmmbzRbnsrzLbGW9ysFQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJfYqwyft1nkcRrTnVOrif73A
StuCafé Audimax,cafe,48.1493872,11.5670787,"Arcisstraße 21, München",3.9,Cafe. Rating: 3.9.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2JvhyHTtIYFrPbsFx2WG6IMtdnSewzKRn1wIcqLWBGRDu7YSRGflywkFiShmG30p15a29LwKvha9-Hue8prTESUWe4fQdJ9VFWONI0C04RxyeR7kSo45oxwoh4n803WiOLUNHb7IS-7X3EKoLcUHgN0GOV7iVDpyISWYKtjLcScNtMS0-tObkhOKjbS7AhB5goyWEpr3HTSWD9gsgJRY_ZfHPAnjPIhPdqKeob_x-TpKMtbpNWhP31Cmj0bgq0CTEype_LdjTx8VvwRqfHt_4KnNp5Qs8sp7KZ3shldacynTukj85Eaci_WfiNQz9HPTK3fHM7o2wSczITPINdY6a1GrCfmw4JWSqpP3pLn_7JgMK-IGa9zPFl2ogDlm-oHny-jgrFJkXsrRK2j1793EykJCLjTUlSPd57la07MZn59EuIjpvhuciscUASChwImE2wXklXLOMNpUlrPJMuzj6lFoZIZORqqosznX0Tlzf7dWK1eMOyDi3G5MtoNS9AxHW7j2EOu8QUGOmyJ93O9bpzpp_A_VZB0DjZx1GmEvamJi-CiBMqY4OMPRsSzMvQm8rXWTX2zgqNB4Xynw2my0FdZnET1gZAsqiq0VLbugp_U1vrdP5sT8w4pqCsKFOnIwXeGcGm&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJWWkdEu91nkcR2N_X9ikHlws
Woerner´s Marienplatz,cafe,48.1376441,11.5749443,"Marienplatz 1, München-Altstadt-Lehel",4.2,Cafe. Rating: 4.2.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2YWzC0PdysIdWWYYL292VytVqWtsqizqtRXRQAT7tQWwTU0Mc9KxRmW6Kv9ABQ5pFafM6JoyYQi7-HNHKpTo3NpsOMYOr3d_zUnwUdljm7uoMLoX7DF6dUWQjz-d-B9QvEVu2sP__oMyl3cP24RJS5w6HXFv-FIfAsjIyCAfhidcJYe8kn84ADrgC8xuo5sdfv59F7c1_nNZ5L-ly-bGeGHEqJo4XrGWDLCbYk6EV2Ce_QDnZwKlFfG0tX1vcAjmGcoQ_alBgtjBqsrEORVVNHOqPdVsapXCaMrAx-3NSvdAQRV53iydAD_I2X7d6bByVOZdZxGVc&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJEaL-1PR1nkcR8JdEPPEov1w
Backspielhaus,cafe,48.1442956,11.5768064,"Jägerstraße 2, München-Maxvorstadt",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1eun89hkq3shEylhGM0bVFQdcw7PZeGk_-orF3i1MEdIQq-ivVd5egiSeHj_6Jm7IaSE1LhVqQRbN9oviy7u5dk_dC-edSJc95OZoVV5kEiqbGQy3qbxWbaWhXI4g3nOc_c6_zserhRSk5J5U0xCsjo4okeU4WuhjvzBNV2Y82kt04gdPTYNOJ8II1rKUo5WE1Zyra2wDEKCQVEEHAyYhChIaZ64avSc2ksJ5VcO2U5NenOM5c25NVX_-ZKhpVD9fF644IQsdl2o7TXjsXrorkt52uZrSX4b4NWJQyaFgXSc_Kc7R1ScIC0m1Z9JCngk6NsrrmcLs&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ3zqQpvJ1nkcRDEw9eDbqQ_4
Alles Wurscht,cafe,48.1585562,11.5868935,"Nikolaiplatz 3, München-Schwabing-Freimann",4.7,"Currywurst & other German sausages, with vegan options, at a snack bar with a leafy beer garden.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN23Un_z_toWd3dzJe88wMdA4cRqEHlodPwjie8SYx_KbQE6CH0nLZ9Lndtpeh6Ty3rP5_TV9nJ-MzljZteAipkFgJvPfF5ppAxjs8K_6WcDN5PNJsCzbnRSyTTlTgRPWYn65LlTVgJzdKdfy-zU1vVSg7y8LRLmp2fcR2Knl9wF2Fw1kwSa7H0EMp8DTFVdRhFqvG2vUe94Pwk30AYfXdP8cvGVucHPiWqVOpmBl0_b97mw9NBmS9pJpSLgkdgIGbRqZbIKtE-IIb2bfJiJToOus59Oo3vxAcbD1lU7OYk8oy-j5MV2QDcbQwhnJZIsSmEIaF7F6rE&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJZdipK791nkcRK7hRl-THaZQ
Shell,cafe,48.1493816,11.5480057,"Nymphenburger Straße 57-59, München",3,Cafe. Rating: 3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0BJZJHhgkqlXEaAgCO8u9OgmQD0mr7yr_zm68DTsZOWHXKrcEx_OaytHR8Vz2BHiHDMQZVsTa3eh33uWoeh5ouar4-zMN_87uj_BJd8RLK0CYk_9173ejWSqrCAs1Nu2SaF2LaVz_wJkVAHf73lT4Tef3gNxnKL1NwuNQb2Eoh55dsCTmQmbvJgj0uMXf0AzJqr48O1fBOtTL9hvKuo7EI0xxCWpxqw3049QwXTlERz2nVEy858R3vzrEye6a4MZfWLiC-ukyyDeom1MIQ4jAkKtaVu-q-1ho8y8DsrAOiZeyg-qyBeQrUxbOe_uUCpYXXakduJj4&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJkYj_zwh2nkcRiRvOMSJKnSs
Cafe Königin 43,cafe,48.1503048,11.5844107,"Königinstraße 43, München-Maxvorstadt",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0TVlvYJKGztj-KABVHQdO3gvCdXVHjhdPp8F9HJ8qOdEIVqhBd8TC0uCAaA-7sopGOnobSq_fRBzSsPh7l8FPMmiK8ZYkA3r5pFcGAbuxXk3t6lY_R5UFIV-Y_8KRRNyZgMz-Dke2uB43D_sf-5BHoU4-U3X5hmf0fph-z5uDEH-Up4f7IGMnfsklYU-c1vR4fIpVe1U7VNX6-Q7V0n2y0eM25Of57ObgOp7r1mcdPY1RsSbFPCUNi60jrAE8zd5LeOWrXiAPZu7N2fWssE0nj0VQT9DIew6DfB9CMDk6W87nbayQ4y7ZJCojao_PJy-0dYAtJPAE&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ4xjOXJR1nkcROhAtCyI_TuY
Starbucks,cafe,48.15887739999999,11.5856471,"Leopoldstraße 56, München",3.9,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN0CrwCoUlk3M16HtTc95VcBdYINHpcM4ymcTYAaIRHQK4Etxro-WWkR4_BBr3EfOsmgkide-1dO7pAxMm-PyF0fCdf3va2InqRHY-aDjyGM-Tro24-m1nROWRPSpdf7DE3X-2rgy2QnY0D5_67Rcp1WnTwlAjKkULarYvAvGs9ajZREag0dBLt1tJYZ-QjwrDf83NqvPLlz6o8ALJG37x2VeZpLhQvanzJlwLYUQkia1IdE5qUHrh4gJZKZFrp6DC4Q_LrEwgF5tiOpvlaL2nebXudWtWSWg2saAebCOSeg-ORJxQ5q8BTSyMPtFfYUD_JNThoxGNCJ7Pfo55TBInyimTDbqcny7EdHI9R4SgTvJbw1rV-SbciufF3THKrhaDOdzXcKYMotfPmAcNAJ9ikLA_45MXNu6gzN3ChI_qTjaPeGDaC5Pyqg3p7Hc57iiuy2Gr_jz9b_Dy3xbHqBagVPvuAsNChUUcfqWGzBgv_i_VZLsinxFWgWVmqg7uThq3LXDtAh4PBTFIzEjj0eRey86wr7fmulAXpHALCB3XzgQD8QqJK51eiT9zO_bhc_puQ8dTgl6C_zGO0-QKYZucAEt9AaRD6WSZnjat5BEnBExfF9SrvHtgiHcpCDMvnLxuHvew&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJn2eIyrh1nkcRJvpjJ8tXFjA
Filmcasino,cafe,48.1437759,11.5785388,"Odeonsplatz 8, München",3.3,"Muti-space bistro, dining hall & club, with snazzy 1920s decor, California-inspired food & terrace.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN21-vflDZ_ZNFjERiyWhqBEJ5e-JnzyrYDrA_q6x47mF8gqAspRGRfHUmrfnC04de48BoKya6j_4lig_hyCpdQlsOAyhcoy67_GT7ltf78qJNUl49EV-PiuJosn7hRNyDLu3iAl-sJtRQJ6nmz4Lwul8UWB7Pm75pmim9V526Sx2KzRtq6xao4eO-QqGdvWL0CIostMAYXr9dAS5lsmY_aZg2ma8rFqgUxcKyV0b-ZLb8m0CRhsADGOQbO6hyW_QY4btMxWkDu-VxfITPB8A1MprWK1nK7PfbgDYe3mBmhJOGBfKj14_SOhGJ7dCPhXiapxMfjqXXAZ3mgR40Sgpznorc_sMhvWTE0I9zKJCceCa-Qyag6Q-kDAht1fOJo6p8p_hm88-Gc3vl28RprSvaPB0hzzakxPebOzc3WJH_du6wXf0MZmvWTo9YX5uoxYk2IaTYtwyoc3-HTVmmqxyTxijOXMcoUSMH5Ur02DkFBAbirR426Ojpz1v5CzziRQOPFWEbQ-VEmN_A_-XqJSwD7fRDG95W5M9L2sGTQ3fvrfOGEjqCBgESduyjNRZqgoQiQyv15A8lvwnNsh5ITOqbJlBieMNS4g_ok4YLNezzyQvmpsowGkHxoxgnouMBe5vif7jba9&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJY1YBUI11nkcR6XHDa0nKuwM
Argana | TASTE OF MOROCCO,cafe,48.1505589,11.5640645,"Augustenstraße 80, München",4.7,Cafe. Rating: 4.7.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3BNDLFo_Bzgn0ECCsr1IH5mGBgSUfZsLqSZW1fEpiIF1uUvQXRepKZdA2JoPSnohRUDChjJb7zs6yH-_Kku5T5hpPKbTiAgFlYIp2gA-oikEaDrVXnRrXehMfiFv0EkX5I1RSAVk0BnSVeTfLGIAhpYUrJSv0X7WGWMTpnx3ZD1XJ4wUjaMZS6krHA-VIwbGUEq4LpkhDf9c-tYjH8P7fxnq2ehUn8FMV1DOWRuTMcB6zUVTgRS5zLgaBk2S9LEuATRmm1LTGqTbvuAPfWZJL4Q5z8rtjC7XWckEv4qaJH545yL2gNZp9FWMdSfraBn2omWJ8poH-6fENjQGvZA3pBDMo2x7mT2XDgO8er0NLPn67LoV0vFUhX5AErKG6y6mR-Ti26aQbe_0zUaMxRTEY3GIJh3suUdGaUKmN2MDTQ3Jb3y-7Ir5PXPQdQOfgEL7zXmYddIr5TzMFWJ0h04Qu38p4h-Bxo4rhzR-PORNe923ZKHMlZRkguTIjC_xc0t2KZzrMICruh6za9uUxdSWzdWaT7a4AeqS3_a5tSkd1R9kF5Y9ObPu7uYeyK1T9bTMruko7GY16oEKqJOc6jCF9ab-Hw4K70e9FBnAYLYc9O5DURaRf-qNgw3FV8Ag&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJK7UZ1uV1nkcR4rx97WLFpYU
Café am Josephsplatz,cafe,48.1543456,11.5666183,"Augustenstraße 112, München-Maxvorstadt",4.3,German cafe fare along with cakes & pastries in a casual bakeshop with brick walls & chandeliers.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1ST156OZE9Ql97qt8aP_BYXCVXHzAu9LMianb-ZoSnwYC08ZLQqXbcNgbeFWEA4XqjjryI2FxyGNMahZzdGBE75_L3zCfWGDB2CQifZmp_K6X5GLXsZImSiKHTZGHLiZlQBpPkJCWaASFV-m6tYV2g76uuba6UPgNfone1GnVuCDs-hpd3W9rwc4E4hcI2WurCGyUew6C1p4VaXiLaDc-8oiHOiDxYUEeB-4VPES_QcY2PUnI3frhTu96x8OsNkieVLAxdITNC0ixqKDVr-Ci0_EdW-2rAJSSd-3HmpeMZj8S7gUU60W857dBswKyum01K7BoMr5U&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJv5cFved1nkcRG7ZlQzKXKfc
Bäckerei Konditorei Ziegler GmbH,cafe,48.15565540000001,11.5729361,"Arcisstraße 59, München-Maxvorstadt",3,Cafe. Rating: 3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1BLj4iSl35gAyaXep39vjyVNn_AYuqyT6JTPc-AG8qdzAjJlQW12PjoYZFp8uJWCoSZBqUILg85xra-oonefwiQuRYV59GjhKmfLwhEbC9f7HYOl_PoY-y4XLxqsWfmm92fdE4baksz8ostsQwwPKOhKll11U55RL86TQ7L-rbQz1Oe-gm2naK--ULI4cg7ED0uhSn0q6Xgxqs44oQXYgoGiBAbw0JRRZjTifhR61Ehu8Pe8IU9PLW9br5WBUB2XxXcWYYw_1wGTcAzjsTDq7Aje1DogPdpZkBCNbKLAUJlxkrcgVF0mK1acyPJmWgzNs8r9DjVnZr4lG-yiD4WcfsSRh2uQLn428XZQmSzSTXxMiKEK3UGYpDmPsy5ztVqRVcQngRtEKofI7CH76VPKo_vT0Tp2nWogU4WykPb0vbjnu_4NWIR4s86svqj4lkKe0v9hDnGBVuBW0Zx7LukcWbPRZvIH66HfrSIQPSO3pldErBdloBQ3htzvEGFmgePcX5-iw8aBUHV544hgNsL8HdBBFW7HZFJBWiiG5OhXmjCuSsZ_nL0fXWdeRCfb8bvlvQcJKMiXD-jwyR_P8P9yRmn60ofPH4DGgsC35NAndkzoUuaSfWrv2zhyyLNYsFObqsmTk2&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ_QRVY8J1nkcR5xk1Ai7LIq0
Segafredo Espresso Bar,cafe,48.14068,11.5773095,"Residenzstraße 21, München-Altstadt-Lehel",4,Cafe. Rating: 4.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2wSMei81qqDUSzoxZPkOjh8ZxdMwaC-UUaaks9fmsieozDcHTejO1HoEFOocUxNdRjfXdKBFRsr5MfSlnCj4dYTNOP_0Bi2lndBTIbuxn9KUpTq8zRpFc-COy8zrjnjgOtkAdMUGCW1e0QlBnJV91wRvv0X8nBgHChSAva9idhIEg_HZGgIb8oRBiyCgXZ0qQ09SkcmZWp_uJZ1xVYwQmR2cvyV2wpW9TPQW-HgGq4hmqxsjZAoEUf2LIf0HYAcSh8Hczdaje5sMhioSfLRuqskZ_JYCEi-yoQKQlN4-On4GyEqobyFmj7kvv-ipwuDnZGZk-BCYQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJD2HNyIx1nkcRm2jjiiua2PU
Backspielhaus,cafe,48.1611924,11.5746495,"Belgradstraße 9, München",4.6,Cafe. Rating: 4.6.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1mrBaruYLOXQ_bE-pbFQuHz0K9EfL6OgIFN0wjoPKRuc1PeXNCkk1kOTQY_Nt7-ABonOa83u-buEmGgvlp9ikv-JUBiFuW8iKUt0VmZjl8yoObFoHmmGmEi8-YtNhuSTgSV5jW7YrSTapNQfPPSrOpnOnTiWoV3L4D2_gqY-XH1tk1K4V3UkkH4QMTe51_Z5Wici6gzxVAOcb1L0zLDRwl0sLmv0k0qy-C_B_9Qqe7C7Bx3d7hFQxpoJQLenlzkjHwlrWJTqn_kYfOJugUypZf9gaXqAYbRox8WNbGdqtgckDquhAcvVF-BaNgUuMHP1fd_R61AZLaw9PdebsqE8RjbupPV91gFvyjGv3xixvcySjni4osee7RqSMKR_Ywr-3ITbEkep56ib5Wu1PswInMMV97SBAuthttPn1Y8jR24W2M8smpHnL4XJ4For5XnIN94gnn3GvLFD0ZQj9xe53WbfBHORdGLnmfxLE45-o1kzHCsSJTBa0rRqGkxie7HP4c9IY_aRxTru_cyQmL3wwAES5o6ZReS8JFlGwUNp8HfG0CT5-ARs9sHIpWStX6SjI567iRkR2vS8MV1_nqwxDxA6JIAfL2hqEVv_UrBQjBW93I8dNqZxcYcdgUWt1hwg0llA&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJNaHpBsJ1nkcRxuebdqyWEqA
Black Bean,cafe,48.16282779999999,11.5769266,"Pündterplatz 1, München-Schwabing-West",4.2,Cafe. Rating: 4.2.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN1RXllc2NfPYNDKQp0rxkGc5rN-cUkqwWiVtw3u3qJU5g9dFbDNZIJ_Znv_DP-fyrVF1FxjkZrvx1gr8rkJ8Ywg4_Giw1fFGDewHOJ_LCqXIdIUeqa0_gsA1xsVjlDcS1lE7y9NVkkydYoEHdOzX8niZa1BGF4fwZt8oMjsRiSp8P6qVjB3_gNu0Q8QP_Gq_26Cwb3SdFFANCYCuUkUshrc0MgChuA-C7280Mlm2yH76Y3oUyOqkNdg2ALI-k7ic14LeMYGl4QU3h6L9EV4JK3AE9xkEVhnmrssStgFeM9Vt42VQfUbK7WJAd7spT2gVo213AZAxwuuhJpk3SvPAMoaOE_t5ptErNiabwCWF6EL_VoquGSUtTzv1gb097FRNkhRJUDwE1_JPeLMWj2ZUyVepawxhSwGCkFxSPlBf787vnxEBTyLGIc4PKlYnR_e2h-3brnpMQ21TNSuZ9xqZ9dDA2byzrFTTQHp4dJSFNHOFMiJEFjnqO4VwZMFWl0v8sxW8cWm2mznPo51pXxWx22ovnQTfUSQykUVJnKZM8t1poT03vTSk-KHp9Gi5KtvkwGmklsSJDaQhGCszPlDphsjTOu31bLDBw0flNCoe9wl9JHhsDTf6v3o87-x5fAI&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJZUpht8V1nkcR4RxXBl4N3JU
Business Coffeebar,cafe,48.1422459,11.5682473,"kunst block, Ottostraße 5, München-Maxvorstadt",No rating,Cafe. Rating: No rating.,,https://www.google.com/maps/place/?q=place_id:ChIJ8XEODfF1nkcR6lNeMjQ9P6Q
Caféhaus Griesbeck - München,cafe,48.15049179999999,11.5659815,"Theresienstraße 49, München",4.7,Cafe. Rating: 4.7.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN2-FIZyIDGq8lQFKvoTK8gm02awM66K_XjdUX0aaZCe6Pb84YGqX0FJ8TlB8tjSkXdp6OWCQIZAlmVHtFzfeldYJYouB-P5sh5Szh_OtlirKH9iwISTcnVtR8VJYW4dQFb9CZUkJDktOBJhdL7d-48NLmxaOwcPOMniekWtFsNBNpLp7UcNzRRvHKAm1RerUGp89kqSauocqg3N_W6RAzRGDishyO7yNvE0JVtV9sdLtjbdB34KPKwxsDU_86O8VPPj104q8W4RqpsSRltYoc-e4suzN7kwURaYzrGcWQgVm9vK2rqwVzpWE7TdpVRSdVnI0s4buKPId5XZ-Yhh1UMMY02tOXxvQ5x8_y4BpNWTbRNRJBDZIB-8AbG1YWlRk6jbNz6IrTyZC3nZ0XVQP8uoS39ctfYaTMnwHBqaMDKbEzVrbi9h6sJA2IztsSPGVNJyzoAD2u3Y9byHlJO43vKToKLTWKXIDJus1gFaKYwj1NAfEJjkHOeh536O3ium9FFNW2jl5I_lcZ63blOBN8_hTp_VSRM15DdW22vNbNPdXOZTH9nEyswtWqBB1aMbmKEHF8VuqGbMRMlJecOOZUFo_B7c7947R8UfEzR9J3cZ0qlKdrRvUw9-9ztgErvMqDrBPPsB&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJh2Hp4-V1nkcRdHJfIzWsYHU
San Lucas Kaffeewirtschaft,cafe,48.1541446,11.565949,"Augustenstraße 113, München-Maxvorstadt",4.4,Cafe. Rating: 4.4.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3LhLtkMXxQCOyPJbRC4BEvZndkeq7-bX2EznlNjBVXggQjKdzsuoOEOkDiqmhN7yTSslno9LKOme9MvqAELghH-rUN-cf1be-wigfn4OJF5kCZkccZ8vNc-AJyn_tZbAeQXpdCWnSnOG4k9nUiLak45kzs5Y4X5HcS6XIKKmCXrbuUHzlIv3SRYVHp9R_hpukeI6FqzDcLSDQGKmv2ucc9RbD2cB5Ycknf_qwRrcTrWHWLQfniSd4Tn40ooOrEvu7AanfOA6pBXDO5YnR83GyGVO8_Dguu8KpQ6ThpfaTUtcNw6SwDrZP70fWTxZ6yD1-I0BCArGGd28mWCkzX-EuKuR2TIo6y6AaiTb-7YjNQAvqdcNSha-xECFJrhsIS-OI7504g5SYsubPQFaRk3w8ojZ34E1tM3zO58lw8-Sqv8T_C_XEP2vCzaQ8jBR280AqYXem-nozs0JlQ9n1K5huoIMu24ZK_5yiCH5fGNY1Jtf30WLQ1otw43HMGz7JYAP0uyMdftqt_vjjt95JfgzyW5tEFUBqlx2ugUf91LJ_MlLV0qOjplf0FuZ-Q596Vz2MPpeEE3HkifrJYAf4YGvCKiqdZE67QFXEkdLhxEDeK9LVx0LnvYDRXRuKU2mgvlQEiSQ&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJbeNBpOd1nkcRuWDt4tUFQaY
Ratschiller's,cafe,48.15131940000001,11.5735914,"Barer Straße 64, München-Maxvorstadt",4.3,Cafe. Rating: 4.3.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AcnlKN3KdWMN0UL0IM_0zB2ATN2qB-FagdSp8BlGqo-7T5l1henTof2rX54DNinjTh3G8T4GTdZJMUNyUo7PhmWA89l_XBr8vaXs_TEtmn40CfY7n2OWncPpJ-URnI-Nng-iymaXRsOLo13QRKZxMMKZA1fRdsspB5v8JC1efLnqy217MbcwOZ03Gsbrk0xp3vL__KvvLg69DFSGKIGg_FvA9FoT-_zgFDbeCv8mRrboL1UVifXzYSyefwE6YnPyouIlqu3eTlzDvhTq6VHHcT0uJw_mFk3BVVcnzF1bPxXyR3q7SFF6E_OMN3DHrzXXSbVNVLWR_AnrMBpAmWsTvSps5vywQHm6JyqA3vbaz9UmA_KDRNDBsCt1pzSsJeMtFf7sbKjrOlV4HWpoKxD483mQG0LVLzs-9qRh4Cg_2j0H9Uw-iAAQFcACVqrFyNOU9vWS56ktXnuc0Z4bCc1HgP5oOlOEGRh0NxIIPy7zRxV2OcirClt3GK4Awf4PMWC5HWNXp8Tr_fEahVYOSEgFVOAqv8wRTlNE9bgJu4FApzou_-FHSmtAvyE0R7BVomRTV9aAsvckrhctTXiE-kpRHnUHEDtRoDaiU_XzotQFxOsf0D6hCyW84YXo52aQM5-3L5G_Cu5P-IWJbbGmSmpgAiLvweyreGg&key=AIzaSyB7-1_i-bxLcxRGvsy9O97R0twuZJcqzG0,https://www.google.com/maps/place/?q=place_id:ChIJ7eYyZ-l1nkcR7aEJkVbKqPQ
